gene_u,gene_v,score
G566,G306,0.7083732436528001
G17,G792,0.8324828372783923
G677,G114,0.889686188361512
G464,G109,0.7322134351072859
G762,G419,0.8163156141702554
G216,G199,0.9168119210430603
G604,G792,0.7042167908392226
G117,G167,0.8787464154427672
G517,G453,0.9271578427016826
G734,G525,0.70529508623973
G217,G190,0.7670340723714539
G8,G472,0.7864266498353688
G588,G537,0.9128700639598684
G13,G258,0.8565727396387564
G159,G267,0.9206403929061042
G47,G387,0.8566914471913035
G455,G140,0.7073581650483732
G473,G792,0.8425645019828992
G661,G728,0.775385689562732
G8,G587,0.7185967860177641
G654,G518,0.8739096586385782
G772,G473,0.8870715448011446
G105,G86,0.7115362487741301
G149,G452,0.8659850876349415
G60,G719,0.801298560891987
G19,G634,0.8639378640673205
G247,G278,0.7374453144573488
G735,G599,0.8597771020488122
G666,G485,0.8065774335414996
G754,G660,0.7347747635436576
G160,G652,0.7523124929678733
G194,G303,0.761102851528924
G326,G779,0.857487864086501
G629,G42,0.8056726943240247
G593,G683,0.7512321360849908
G625,G329,0.8499057370563634
G623,G369,0.7678393338911798
G655,G385,0.899171605393053
G76,G658,0.7387188744819604
G400,G636,0.8014319856818373
G13,G42,0.8212503774546025
G299,G687,0.8472078921495901
G233,G622,0.7085825782513111
G69,G190,0.7052181671828248
G514,G96,0.8746066739911355
G236,G154,0.8611549281368164
G490,G724,0.8413231046077304
G496,G532,0.7273996273069142
G270,G491,0.8225595851946012
G177,G398,0.8626086578214593
G692,G636,0.8520008686856609
G587,G461,0.9185499935820969
G621,G754,0.7384849151505324
G690,G104,0.8755194816496829
G769,G732,0.9144483023860933
G113,G20,0.752008523269617
G448,G750,0.9352351720881368
G611,G641,0.9027683949940084
G269,G678,0.7755748006421548
G164,G147,0.8462011452542293
G748,G163,0.7627975555951365
G747,G98,0.910145855796318
G237,G422,0.8405363435229724
G135,G406,0.8880108288777823
G90,G242,0.7963007778052273
G140,G606,0.9447163251548849
G357,G467,0.7729015163020355
G573,G645,0.8197699029496661
G731,G398,0.7285778667145955
G349,G222,0.8239896436025127
G42,G45,0.7737311673546885
G379,G410,0.9238523658070137
G275,G214,0.7965261240871288
G45,G634,0.7624895185905693
G173,G396,0.935689765575505
G742,G494,0.8614884733747596
G142,G657,0.9172254671946941
G550,G666,0.8013087078700556
G508,G323,0.9013195400833829
G329,G54,0.8033555123852627
G32,G607,0.7537246304353353
G390,G233,0.894821527849152
G21,G555,0.8458765011883247
G174,G382,0.7169375069080499
G447,G760,0.7244091690813754
G175,G649,0.7680613132862545
G92,G774,0.8823181005649298
G435,G786,0.7089275392097472
G455,G498,0.8251130111707087
G180,G644,0.9172432788272877
G659,G407,0.8709539571883349
G211,G62,0.7245644139817966
G454,G438,0.8311034838429163
G653,G255,0.8111701619119276
G172,G125,0.7697156555641134
G144,G415,0.718945313995644
G556,G123,0.9349795400419663
G1,G343,0.8171820843696032
G636,G440,0.835513878882026
G122,G401,0.7701209275936619
G114,G282,0.8870214191422277
G440,G164,0.756992295297843
G383,G211,0.748089551976457
G56,G177,0.7489506316841994
G560,G40,0.8019666714984638
G522,G416,0.9233471841072167
G441,G99,0.8703551224926355
G326,G190,0.7652918058407314
G432,G469,0.9315702111904
G371,G769,0.9099111508401857
G738,G570,0.8978975276059752
G479,G482,0.759320802580365
G30,G285,0.8079191572989155
G555,G128,0.9309880370971241
G397,G766,0.8334888906130018
G191,G434,0.8359729055141565
G103,G673,0.8406468738245503
G105,G502,0.7496277018680726
G498,G337,0.9272067485265745
G750,G170,0.8054112096400803
G615,G361,0.7251551245607029
G746,G758,0.7828273387577207
G452,G42,0.8259176735367806
G97,G729,0.8843378053045562
G276,G660,0.7996245340327462
G579,G415,0.7092881601007912
G239,G256,0.7318441331637389
G653,G45,0.8277928322401438
G69,G319,0.9401571123089544
G560,G256,0.7260174513770125
G555,G83,0.7660710448676055
G255,G373,0.8322525069441367
G234,G650,0.7251165342366548
G213,G407,0.7928862589958882
G622,G333,0.8093964999338493
G169,G469,0.864620923560078
G616,G19,0.7194248441586792
G436,G227,0.9094871162271498
G702,G406,0.705751107759748
G413,G182,0.7432675443841787
G398,G191,0.9151430723531512
G380,G317,0.8771040592349532
G405,G534,0.9427089871675836
G319,G44,0.768356941674089
G362,G148,0.8271100274596422
G544,G10,0.9053900680622745
G606,G264,0.7227093381532662
G797,G175,0.7971252235647095
G425,G376,0.7829215875590234
G713,G435,0.7068768176694389
G540,G275,0.9122453933837236
G49,G132,0.7417071939732215
G126,G263,0.8059481057953198
G580,G790,0.905111841491772
G226,G777,0.9009217837851377
G53,G429,0.8246043880293232
G516,G655,0.8117086006659042
G655,G405,0.8274558281058657
G436,G330,0.7060968440757098
G727,G464,0.8182707332426179
G143,G186,0.8573572573301924
G488,G422,0.7281120899396283
G460,G637,0.8410069766108106
G62,G240,0.8407619224787783
G105,G621,0.7885127547234148
G522,G627,0.8732983328907165
G192,G91,0.8092777217475329
G351,G630,0.7632123941907093
G641,G582,0.7688514665815289
G440,G82,0.8497173002115739
G657,G676,0.8699941270256112
G437,G645,0.731502406095168
G207,G666,0.8177450481043507
G251,G465,0.7241543482988069
G326,G175,0.9163851045550688
G752,G173,0.8145182617017575
G421,G373,0.8115672860106188
G213,G151,0.880375707923533
G263,G274,0.7889175270047519
G437,G678,0.835369204341597
G661,G463,0.7801380764494013
G741,G406,0.9046320101012856
G398,G773,0.8545671980630098
G402,G357,0.8535654694690117
G372,G562,0.7700238189383094
G674,G701,0.8926822153472911
G450,G420,0.7433858452660679
G412,G24,0.7359731572629619
G609,G481,0.9410859805634321
G263,G360,0.7838231612059043
G148,G34,0.9161264534869729
G682,G660,0.850027226311641
G792,G773,0.8763807815764407
G108,G83,0.7151594421339067
G439,G642,0.8679111634673844
G405,G770,0.7344974543756981
G656,G277,0.9395579132172006
G393,G81,0.8251555886587569
G621,G672,0.7010920574783256
G299,G57,0.7352081797043604
G631,G236,0.7358667749637725
G80,G150,0.9465468753784864
G314,G563,0.7284001451964981
G557,G339,0.7980102659164334
G754,G576,0.8958590846525257
G231,G726,0.7396174145154198
G712,G443,0.938449152449896
G599,G526,0.8641137372591295
G419,G189,0.7318009418682865
G697,G762,0.8559693057374083
G511,G799,0.8090755024129855
G791,G216,0.9363684523653232
G419,G509,0.7873281590241689
G788,G36,0.8612515454371712
G262,G110,0.8785036930753816
G543,G403,0.7820941232700256
G655,G266,0.8286652083627104
G209,G570,0.8837946659447137
G673,G253,0.8654896659859885
G66,G456,0.797809238549659
G575,G227,0.8812540570001361
G753,G756,0.7324667270484241
G796,G90,0.798491871222163
G346,G591,0.7641809555095962
G453,G520,0.7055893347447025
G780,G662,0.776955710340527
G707,G356,0.8695937000193813
G157,G28,0.7440361551732924
G727,G798,0.8845424253492604
G723,G652,0.7416284215516844
G136,G134,0.849676592338827
G442,G301,0.7164204188733106
G457,G14,0.7737505119004906
G363,G596,0.8279679619216815
G432,G145,0.8542839777004003
G162,G187,0.9080055090854177
G495,G64,0.7627280537327131
G713,G60,0.8436186251293325
G55,G545,0.8560185384589452
G41,G398,0.8324703882682951
G739,G766,0.9437856546060175
G236,G119,0.7515762106673275
G697,G197,0.778660563222939
G565,G286,0.906892135768764
G244,G673,0.8230417630734126
G60,G254,0.8074372576797518
G293,G110,0.9241840345858457
G62,G746,0.7986767807106626
G317,G456,0.9304768238973145
G706,G50,0.7855026533525447
G47,G389,0.8179855092355723
G289,G451,0.8339399413872802
G472,G591,0.7911394947812238
G636,G750,0.8020650073317633
G456,G38,0.9461347867414255
G453,G372,0.932410070848616
G227,G570,0.8853061568000937
G668,G429,0.8797774080420276
G570,G345,0.8629690324375262
